word,category,n_tokens,pos,token_id,token,next_token_id,probe,raw_top1,raw_top1_prob,raw_self_rank,raw_next_rank,normed_top1,normed_top1_prob,normed_self_rank,normed_next_rank,raw_top5,normed_top5
<|reserved_special_token_0|>,reserved_special,9,3,41629,_special,6458,layer_71,-purpose,0.570125,1178,13033,-purpose,0.241321,371,24970,-purpose:0.5701;s:0.4290;ized:0.0006;Ċ:0.0001;ity:0.0001,-purpose:0.2413;æĸĩç«łæĿ¥æºĲ:0.0153;ledo:0.0128;åħ¨èĥ½:0.0089;åĹ²:0.0087
<|reserved_special_token_0|>,reserved_special,9,3,41629,_special,6458,layer_79,Ġ,0.998024,81074,792,_,0.378101,5586,3,"Ġ:0.9980;,:0.0020;Ċ:0.0000;.:0.0000;Ġ(:0.0000",_:0.3781;|:0.1719;_token:0.0423;ized:0.0149;1:0.0145
<|reserved_special_token_0|>,reserved_special,9,3,41629,_special,6458,layer_80,_token,0.97835,1664,1,_token,0.116488,339,1,_token:0.9783;_prefix:0.0175;_symbol:0.0030;>|:0.0007;ties:0.0004,_token:0.1165;_prefix:0.0840;_:0.0839;|:0.0505;_symbol:0.0392
<|reserved_special_token_0|>,reserved_special,9,3,41629,_special,6458,final_logits,_token,0.116789,338,1,,,,,_token:0.1168;_prefix:0.0854;_:0.0854;|:0.0518;_symbol:0.0379,
<|reserved_special_token_0|>,reserved_special,9,4,6458,_token,62,emb,éľ¸,7e-06,117738,26599,éľ¸,0.107743,115340,24446,éľ¸:0.0000;(parseFloat:0.0000;ĠfranÃ§:0.0000;iseum:0.0000;ĠSek:0.0000,éľ¸:0.1077;(parseFloat:0.0105;iseum:0.0064;ĠSek:0.0058;ĠfranÃ§:0.0058
<|reserved_special_token_0|>,reserved_special,9,4,6458,_token,62,layer_1,æĻ®éģįåŃĺåľ¨,8e-06,121040,2881,åŁºæľ¬ä¸Ĭéĥ½,0.258793,129007,6060,æĻ®éģįåŃĺåľ¨:0.0000;ĠÙħØ¹Ø¸Ùħ:0.0000;åŁºæľ¬ä¸Ĭéĥ½:0.0000;classed:0.0000;ÙĪÙĦÙĪØ¬:0.0000,åŁºæľ¬ä¸Ĭéĥ½:0.2588;æĻ®éģįåŃĺåľ¨:0.2299;ĠÙħØ¹Ø¸Ùħ:0.2018;ãĤĤå¤ļãģı:0.1010;æ§ĺãĢħ:0.0248
<|reserved_special_token_0|>,reserved_special,9,4,6458,_token,62,layer_2,ÙĪÙĦÙĪØ¬,9e-06,135221,150877,ãĤĤå¤ļãģı,0.129274,134031,21977,ÙĪÙĦÙĪØ¬:0.0000;-Semit:0.0000;æ§ĺãĢħ:0.0000;ãģ¡ãģªãģ¿:0.0000;æ¬¸:0.0000,ãĤĤå¤ļãģı:0.1293;ÙĪÙĦÙĪØ¬:0.1191;æĻ®éģįåŃĺåľ¨:0.0922;åŁºæľ¬ä¸Ĭéĥ½:0.0907;ĠÙħØ¹Ø¸Ùħ:0.0626
<|reserved_special_token_0|>,reserved_special,9,4,6458,_token,62,layer_9,åĹ«,2.1e-05,122139,152039,Ð¿Ð¾Ð»Ð½ÐµÐ½,0.07396,115243,117191,åĹ«:0.0000;ãĤĵãģĺãĤĥãģªãģĦãģĭ:0.0000;iÃ©ndo:0.0000;æľīæľŁå¾Ĵ:0.0000;-Semit:0.0000,Ð¿Ð¾Ð»Ð½ÐµÐ½:0.0740;<quote:0.0513;Ġkomm:0.0222;ujet:0.0144;izabeth:0.0121
<|reserved_special_token_0|>,reserved_special,9,4,6458,_token,62,layer_18,Ġ)ĊĊĊĊĊĊĊĊ,0.000217,124332,152049,Ð¿Ð¾Ð»Ð½ÐµÐ½,0.040718,124623,148199,Ġ)ĊĊĊĊĊĊĊĊ:0.0002;iÃ©ndo:0.0002;-Semit:0.0002;'gc:0.0002;ãĤĵãģĺãĤĥãģªãģĦãģĭ:0.0002,Ð¿Ð¾Ð»Ð½ÐµÐ½:0.0407;rippling:0.0298;åĪ©çĶ¨æĤ¨çļĦ:0.0192;æħ·:0.0103;æ»¢:0.0099
<|reserved_special_token_0|>,reserved_special,9,4,6458,_token,62,layer_27,âļĹ,0.001139,109730,152035,åĪ,0.087475,102556,150352,âļĹ:0.0011;.myapplication:0.0009;ãģķãģ¾ãģĸ:0.0008;/Dk:0.0008;ĠØªØ±Ø§Ùħ:0.0008,åĪ:0.0875;|array:0.0657;iterated:0.0390;Ð¿Ð¾Ð»Ð½ÐµÐ½:0.0182;Ġrencont:0.0182
<|reserved_special_token_0|>,reserved_special,9,4,6458,_token,62,layer_36,.myapplication,0.008745,130337,151974,/Footer,0.034489,133263,138768,.myapplication:0.0087;'gc:0.0046;Ġfkk:0.0042;å°±æĿ¥çľĭçľĭ:0.0028;åķĲ:0.0025,/Footer:0.0345;å°±æĿ¥çľĭçľĭ:0.0328;Vien:0.0270;ÐļÑĥÑĢÑģ:0.0222;)==':0.0204
<|reserved_special_token_0|>,reserved_special,9,4,6458,_token,62,layer_44,é£ķ,0.007383,110929,123912,é£ķ,0.033434,111394,42961,é£ķ:0.0074;'gc:0.0073;Ø´Ø¯Ø¯:0.0042;ØªØ¶ÙħÙĨ:0.0042;Ã©v:0.0032,é£ķ:0.0334;Ã©v:0.0306;attivitÃł:0.0097;ĠTrev:0.0096;<quote:0.0084
<|reserved_special_token_0|>,reserved_special,9,4,6458,_token,62,layer_53,Ã©v,0.255944,91653,379,åı¹äºĨ,0.192827,120618,38540,Ã©v:0.2559;iterated:0.0321;(s:0.0142;amanho:0.0074;.eql:0.0065,åı¹äºĨ:0.1928;Ã©v:0.1016;Ġrencont:0.0373;é«ĺå³°è®ºåĿĽ:0.0125;è®µ:0.0084
<|reserved_special_token_0|>,reserved_special,9,4,6458,_token,62,layer_62,Ã©v,0.532083,97308,15,à¸ªà¸²à¸¡à¸²à¸£,0.18689,130747,23583,Ã©v:0.5321;Ġgritty:0.2112;rÃ¤n:0.0122;alten:0.0101;(s:0.0071,à¸ªà¸²à¸¡à¸²à¸£:0.1869;-END:0.0576;è®µ:0.0472;Ã©v:0.0243;<quote:0.0199
<|reserved_special_token_0|>,reserved_special,9,4,6458,_token,62,layer_71,ized,0.582754,102490,15,ledo,0.031208,136614,20197,ized:0.5828;ization:0.0970;Ġexplodes:0.0494;ĠBorderRadius:0.0408;ledo:0.0298,ledo:0.0312;åł´åĲĪãģ«ãģ¯:0.0227;æ¸¸æĪıæĵįä½ľ:0.0145;Ġexplodes:0.0132;ĠforCellReuseIdentifier:0.0126
<|reserved_special_token_0|>,reserved_special,9,4,6458,_token,62,layer_79,Ġ,0.945667,21447,6,_,0.734368,831,1,"Ġ:0.9457;,:0.0543;.:0.0000;Ċ:0.0000;Ġ(:0.0000",_:0.7344;|:0.1791;_for:0.0375;1:0.0155;0:0.0054
<|reserved_special_token_0|>,reserved_special,9,4,6458,_token,62,layer_80,|#,0.362675,1228,24,_,0.478479,204,1,|#:0.3627;|:0.2405;|int:0.1977;_>:0.1085;|$:0.0352,_:0.4785;|:0.1764;1:0.0535;0:0.0490;_for:0.0465
<|reserved_special_token_0|>,reserved_special,9,4,6458,_token,62,final_logits,_,0.475261,203,1,,,,,_:0.4753;|:0.1748;1:0.0533;0:0.0501;_for:0.0471,
<|reserved_special_token_0|>,reserved_special,9,5,62,_,15,emb,uely,7e-06,42713,33788,uely,0.089184,39136,59026,uely:0.0000;ĠOok:0.0000;ishops:0.0000;ournemouth:0.0000;iÃ£o:0.0000,uely:0.0892;ĠOok:0.0226;ishops:0.0100;uttle:0.0086;Ġmach:0.0056
<|reserved_special_token_0|>,reserved_special,9,5,62,_,15,layer_1,åŁºæľ¬ä¸Ĭéĥ½,8e-06,8184,106865,ĠÙħØ¹Ø¸Ùħ,0.282349,6516,91209,åŁºæľ¬ä¸Ĭéĥ½:0.0000;æ§ĺãĢħ:0.0000;ĠÙħØ¹Ø¸Ùħ:0.0000;classed:0.0000;åļĨ:0.0000,ĠÙħØ¹Ø¸Ùħ:0.2823;åŁºæľ¬ä¸Ĭéĥ½:0.2562;æĻ®éģįåŃĺåľ¨:0.0881;æ§ĺãĢħ:0.0611;ãĤĤå¤ļãģı:0.0549
<|reserved_special_token_0|>,reserved_special,9,5,62,_,15,layer_2,æ§ĺãĢħ,9e-06,151297,151952,ĠÙħØ¹Ø¸Ùħ,0.192325,13854,126822,æ§ĺãĢħ:0.0000;åļĨ:0.0000;-Semit:0.0000;ãģķãģ¾ãģĸãģ¾:0.0000;ãĤ¿ãĤ¤ãĥĪ:0.0000,ĠÙħØ¹Ø¸Ùħ:0.1923;åŁºæľ¬ä¸Ĭéĥ½:0.1335;ãĤĤå¤ļãģı:0.1093;éĥ½æľīèĩªå·±:0.0740;æ§ĺãĢħ:0.0658
<|reserved_special_token_0|>,reserved_special,9,5,62,_,15,layer_9,-Semit,3.3e-05,152028,151896,<quote,0.08416,108481,61565,-Semit:0.0000;æľīæľŁå¾Ĵ:0.0000;Ġ)ĊĊĊĊĊĊĊĊ:0.0000;ãģ®ãģ§ãģ¯ãģªãģĦ:0.0000;é¾ĩ:0.0000,<quote:0.0842;ActiveSheet:0.0539;ä¸ºæĬĵ:0.0489;à¸Ļà¹Ĥà¸¢:0.0448;leanor:0.0344
<|reserved_special_token_0|>,reserved_special,9,5,62,_,15,layer_18,Ġ)ĊĊĊĊĊĊĊĊ,0.000367,152046,151948,)throws,0.24107,138441,63754,Ġ)ĊĊĊĊĊĊĊĊ:0.0004;-Semit:0.0002;ãĤĵãģĺãĤĥãģªãģĦãģĭ:0.0002;ãģ®ãģ§ãģ¯ãģªãģĦ:0.0002;ãĥ¡ãĥĥ:0.0002,)throws:0.2411;abhÃ¤ngig:0.0205;Ġ)ĊĊĊĊĊĊĊĊ:0.0200;<quote:0.0125;ãģķãģ¾ãģĸ:0.0102
<|reserved_special_token_0|>,reserved_special,9,5,62,_,15,layer_27,-Semit,0.011154,152037,151931,)throws,0.185485,141578,95838,-Semit:0.0112;Ġ)ĊĊĊĊĊĊĊĊ:0.0065;@dynamic:0.0063;ãģĭãĤĤãģĹãĤĮ:0.0054;æľīæľŁå¾Ĵ:0.0036,)throws:0.1855;@dynamic:0.1098;<quote:0.0507;ç½ĳç»ľç§ĳæĬĢ:0.0399;/xhtml:0.0387
<|reserved_special_token_0|>,reserved_special,9,5,62,_,15,layer_36,@dynamic,0.037617,152037,152021,ĠDecompiled,0.704762,132575,144791,@dynamic:0.0376;-Semit:0.0048;iÃ©ndo:0.0041;æľīæľŁå¾Ĵ:0.0033;ãĥ¡ãĥĥ:0.0032,ĠDecompiled:0.7048;@dynamic:0.0543;Ġ============================================================================Ċ:0.0139;)throws:0.0107;âĸį:0.0069
<|reserved_special_token_0|>,reserved_special,9,5,62,_,15,layer_44,âĸį,0.008878,151971,152002,ĠDecompiled,0.139167,125379,147079,âĸį:0.0089;à¸ªà¸²à¸¡à¸²à¸£:0.0079;@dynamic:0.0071;'gc:0.0059;ĠDecompiled:0.0038,ĠDecompiled:0.1392;âĸį:0.1001;Ġ(![:0.0448;à¸ªà¸²à¸¡à¸²à¸£:0.0416;åľ¨è¿ĩæ¸¡æľŁ:0.0314
<|reserved_special_token_0|>,reserved_special,9,5,62,_,15,layer_53,ĠTMPro,0.044101,15715,9398,âĸį,0.134126,132263,124035,ĠTMPro:0.0441;ĠDecompiled:0.0217;Ġexercitation:0.0168;traÃ®:0.0137;âĸį:0.0104,âĸį:0.1341;åı¹äºĨ:0.1160;åľ¨è¿ĩæ¸¡æľŁ:0.1096;ĠTMPro:0.0730;traÃ®:0.0434
<|reserved_special_token_0|>,reserved_special,9,5,62,_,15,layer_62,.RELATED,0.201744,222,77,=<?=,0.473413,113737,54364,.RELATED:0.2017;intÃ©:0.0628;=<?=:0.0335;ĠinitComponents:0.0332;isory:0.0318,=<?=:0.4734;åľ¨è¿ĩæ¸¡æľŁ:0.1962;âĸį:0.0735;åı¹äºĨ:0.0278;à¸ªà¸²à¸¡à¸²à¸£:0.0154
<|reserved_special_token_0|>,reserved_special,9,5,62,_,15,layer_71,swire,0.52736,866,24,swire,0.102268,140563,30336,swire:0.5274;apolis:0.1806;ï¿½t:0.0590;1:0.0445;ĠBorderSide:0.0336,swire:0.1023;*)_:0.0350;=<?=:0.0285;.PerformLayout:0.0237;apolis:0.0181
<|reserved_special_token_0|>,reserved_special,9,5,62,_,15,layer_79,Ġ,1.0,27,8,1,0.545095,545,2,"Ġ:1.0000;,:0.0000;Ġ(:0.0000;1:0.0000;.:0.0000",1:0.5451;0:0.2498;2:0.0799;3:0.0444;4:0.0311
<|reserved_special_token_0|>,reserved_special,9,5,62,_,15,layer_80,"...',Ċ",0.609661,150709,55308,1,0.354847,9694,2,"...',Ċ:0.6097;ðŁĺĢ:0.3677;*</:0.0218;ĠèĩªåĬ¨çĶŁæĪĲ:0.0005;__;:0.0002",1:0.3548;0:0.3289;2:0.0858;3:0.0530;4:0.0420
<|reserved_special_token_0|>,reserved_special,9,5,62,_,15,final_logits,1,0.363712,9509,2,,,,,1:0.3637;0:0.3210;2:0.0864;3:0.0524;4:0.0408,
<|reserved_special_token_0|>,reserved_special,9,6,15,0,91,emb,izarre,7e-06,1582,5792,izarre,0.056002,1394,7893,izarre:0.0000;ookies:0.0000;ÑĤÐºÐ¸:0.0000;ANTED:0.0000;ishops:0.0000,izarre:0.0560;ÑĤÐºÐ¸:0.0142;Ġseedu:0.0127;ookies:0.0125;ANTED:0.0107
<|reserved_special_token_0|>,reserved_special,9,6,15,0,91,layer_1,ĠÙħØ¹Ø¸Ùħ,8e-06,23031,14219,ĠÙħØ¹Ø¸Ùħ,0.442296,20677,26580,ĠÙħØ¹Ø¸Ùħ:0.0000;åŁºæľ¬ä¸Ĭéĥ½:0.0000;classed:0.0000;ãĤĤå¤ļãģı:0.0000;ãĥµ:0.0000,ĠÙħØ¹Ø¸Ùħ:0.4423;åŁºæľ¬ä¸Ĭéĥ½:0.1574;ãĤĤå¤ļãģı:0.1436;éĥ½æľīèĩªå·±:0.0584;ãĥµ:0.0476
<|reserved_special_token_0|>,reserved_special,9,6,15,0,91,layer_2,Ġ)ĊĊĊĊĊĊĊĊ,9e-06,151570,146332,ĠÙħØ¹Ø¸Ùħ,0.241924,41904,42567,Ġ)ĊĊĊĊĊĊĊĊ:0.0000;ãĤĤå¤ļãģı:0.0000;ãĥµ:0.0000;äººãģŁãģ¡:0.0000;ç¶ļãģįãĤĴèªŃãĤĢ:0.0000,ĠÙħØ¹Ø¸Ùħ:0.2419;ãĤĤå¤ļãģı:0.2381;ãĥµ:0.1748;åŁºæľ¬ä¸Ĭéĥ½:0.1282;éĥ½æľīèĩªå·±:0.0376
<|reserved_special_token_0|>,reserved_special,9,6,15,0,91,layer_9,Ġ)ĊĊĊĊĊĊĊĊ,3e-05,151795,151518,ĠÑĢÐ°ÑģÐ¿ÑĢ,0.119087,8521,43026,Ġ)ĊĊĊĊĊĊĊĊ:0.0000;-Semit:0.0000;é¾ĩ:0.0000;ãģ®ãģ§ãģ¯ãģªãģĦ:0.0000;æľīæľŁå¾Ĵ:0.0000,ĠÑĢÐ°ÑģÐ¿ÑĢ:0.1191;ActiveSheet:0.0729;âĸį:0.0673;æīĭæľºçīĪ:0.0456;idUser:0.0296
<|reserved_special_token_0|>,reserved_special,9,6,15,0,91,layer_18,Ġ)ĊĊĊĊĊĊĊĊ,0.000388,151950,151617,à¸ªà¸²à¸¡à¸²à¸£,0.085973,60012,52749,Ġ)ĊĊĊĊĊĊĊĊ:0.0004;ãģ®ãģ§ãģ¯ãģªãģĦ:0.0002;-Semit:0.0002;iÃ©ndo:0.0002;æľīæľŁå¾Ĵ:0.0002,à¸ªà¸²à¸¡à¸²à¸£:0.0860;Ġverbess:0.0341;åĽ½éĻħåľ¨çº¿:0.0287;Ġ)ĊĊĊĊĊĊĊĊ:0.0237;ĠÑģÐ¾Ð²ÑĢÐµÐ¼ÐµÐ½Ð½:0.0195
<|reserved_special_token_0|>,reserved_special,9,6,15,0,91,layer_27,Ġ)ĊĊĊĊĊĊĊĊ,0.005139,152010,150906,à¸ªà¸²à¸¡à¸²à¸£,0.241036,137715,81876,Ġ)ĊĊĊĊĊĊĊĊ:0.0051;'gc:0.0023;æľīæľŁå¾Ĵ:0.0022;Ġfkk:0.0018;iÃ©ndo:0.0017,"à¸ªà¸²à¸¡à¸²à¸£:0.2410;<quote:0.1095;ç½ĳç»ľç§ĳæĬĢ:0.0569;""urls:0.0368;'gc:0.0345"
<|reserved_special_token_0|>,reserved_special,9,6,15,0,91,layer_36,@dynamic,0.008838,151999,139491,@dynamic,0.145682,131590,24362,@dynamic:0.0088;Ġ)ĊĊĊĊĊĊĊĊ:0.0031;åĽ½éĻħåľ¨çº¿:0.0025;ç¶ļãģįãĤĴèªŃãĤĢ:0.0025;åĹ«:0.0024,@dynamic:0.1457;à¸ªà¸²à¸¡à¸²à¸£:0.0619;)throws:0.0173;à¸Ļà¹Ĥà¸¢:0.0148;erde:0.0135
<|reserved_special_token_0|>,reserved_special,9,6,15,0,91,layer_44,ï¼Īç¬ĳ,0.004082,149166,83199,ï¼Īç¬ĳ,0.055046,96639,11264,ï¼Īç¬ĳ:0.0041;à¸ªà¸²à¸¡à¸²à¸£:0.0023;Ø³Ø¤:0.0020;è¤Ĭ:0.0016;åĽ½éĻħåľ¨çº¿:0.0013,ï¼Īç¬ĳ:0.0550;à¸ªà¸²à¸¡à¸²à¸£:0.0433;unken:0.0226;impan:0.0196;erde:0.0177
<|reserved_special_token_0|>,reserved_special,9,6,15,0,91,layer_53,Ġrencont,0.100046,13540,1360,Ġrencont,0.660179,130293,42754,"Ġrencont:0.1000;*)_:0.0168;ossal:0.0090;"":0.0079;olesale:0.0063",Ġrencont:0.6602;çĽ¸åħ³æĸ°éĹ»:0.0299;thinkable:0.0232;*)_:0.0143;è®µ:0.0105
<|reserved_special_token_0|>,reserved_special,9,6,15,0,91,layer_62,Ġconsect,0.088372,929,2870,è®µ,0.082663,97218,108575,"Ġconsect:0.0884;âĶĲ:0.0213;,:0.0190;indo:0.0162;enerima:0.0161",è®µ:0.0827;âĸį:0.0765;à¸ªà¸²à¸¡à¸²à¸£:0.0723;è®°èĢħäºĨè§£:0.0537;-END:0.0436
<|reserved_special_token_0|>,reserved_special,9,6,15,0,91,layer_71,|,0.790843,7,1,æĸĩåĮĸä¼łåªĴ,0.205255,2846,12,"|:0.7908;Ġ|:0.1859;,:0.0205;Ċ:0.0017;Ġ:0.0009",æĸĩåĮĸä¼łåªĴ:0.2053;abee:0.0333;Ġarrang:0.0215;ä¸ªäººè§ĤçĤ¹:0.0171;/Area:0.0167
<|reserved_special_token_0|>,reserved_special,9,6,15,0,91,layer_79,",",0.999914,15,11,|,0.981875,2,1,",:0.9999;Ġ:0.0001;.:0.0000;Ġ(:0.0000;Ċ:0.0000",|:0.9819;0:0.0074;1:0.0050;2:0.0014;Ġ|>:0.0009
<|reserved_special_token_0|>,reserved_special,9,6,15,0,91,layer_80,",",0.999998,10,8,|,0.569812,2,1,",:1.0000;.:0.0000;Ġ:0.0000;Ġ(:0.0000;Ċ:0.0000",|:0.5698;0:0.2355;1:0.0755;2:0.0286;3:0.0157
<|reserved_special_token_0|>,reserved_special,9,6,15,0,91,final_logits,|,0.565311,2,1,,,,,|:0.5653;0:0.2357;1:0.0765;2:0.0300;3:0.0160,
<|reserved_special_token_0|>,reserved_special,9,7,91,|,29,emb,á¾¶,7e-06,45472,146045,á¾¶,0.047928,45764,145941,á¾¶:0.0000;Ġforefront:0.0000;benh:0.0000;ilmiÅŁ:0.0000;zer:0.0000,á¾¶:0.0479;Ġforefront:0.0102;benh:0.0083;ĠLeakage:0.0062;ilmiÅŁ:0.0061
<|reserved_special_token_0|>,reserved_special,9,7,91,|,29,layer_1,åŁºæľ¬ä¸Ĭéĥ½,8e-06,47572,115374,æĻ®éģįåŃĺåľ¨,0.330619,41177,79221,åŁºæľ¬ä¸Ĭéĥ½:0.0000;æĻ®éģįåŃĺåľ¨:0.0000;ä¸ºæĬĵ:0.0000;ĠÙħØ¹Ø¸Ùħ:0.0000;åĲĦç§įåĲĦæł·:0.0000,æĻ®éģįåŃĺåľ¨:0.3306;åŁºæľ¬ä¸Ĭéĥ½:0.2237;ĠÙħØ¹Ø¸Ùħ:0.0921;ä¸ºæĬĵ:0.0578;ãĤĤå¤ļãģı:0.0503
<|reserved_special_token_0|>,reserved_special,9,7,91,|,29,layer_2,Ġ)ĊĊĊĊĊĊĊĊ,1e-05,151654,151777,åŁºæľ¬ä¸Ĭéĥ½,0.18954,110889,114722,Ġ)ĊĊĊĊĊĊĊĊ:0.0000;æľīæľŁå¾Ĵ:0.0000;-Semit:0.0000;ãģ¡ãģªãģ¿:0.0000;æ§ĺãĢħ:0.0000,åŁºæľ¬ä¸Ĭéĥ½:0.1895;æĻ®éģįåŃĺåľ¨:0.1464;ãĤĤå¤ļãģı:0.1389;ä¸ºæĬĵ:0.1204;ĠÙħØ¹Ø¸Ùħ:0.0557
<|reserved_special_token_0|>,reserved_special,9,7,91,|,29,layer_9,æľīæľŁå¾Ĵ,4e-05,151900,151882,Ð¾Ð¾ÑĢÑĥÐ¶,0.121846,149486,145064,æľīæľŁå¾Ĵ:0.0000;-Semit:0.0000;iÃ©ndo:0.0000;Ġ)ĊĊĊĊĊĊĊĊ:0.0000;çªģå¦Ĥ:0.0000,Ð¾Ð¾ÑĢÑĥÐ¶:0.1218;ryfall:0.0474;ä¸ºæĬĵ:0.0274;@dynamic:0.0209;<quote:0.0178
<|reserved_special_token_0|>,reserved_special,9,7,91,|,29,layer_18,Ġ)ĊĊĊĊĊĊĊĊ,0.000434,151895,151873,Ġverbess,0.090064,145288,138061,Ġ)ĊĊĊĊĊĊĊĊ:0.0004;æľīæľŁå¾Ĵ:0.0003;-Semit:0.0003;iÃ©ndo:0.0003;ãĥ¬ãĤ¹ãĥĪ:0.0002,Ġverbess:0.0901;Ð¾Ð¾ÑĢÑĥÐ¶:0.0494;<quote:0.0283;lijah:0.0143;å¹¶ä¸įæĦıåĳ³:0.0125
<|reserved_special_token_0|>,reserved_special,9,7,91,|,29,layer_27,Ġ)ĊĊĊĊĊĊĊĊ,0.007993,151749,151857,@dynamic,0.059954,136220,144304,Ġ)ĊĊĊĊĊĊĊĊ:0.0080;-Semit:0.0056;iÃ©ndo:0.0038;@dynamic:0.0028;Ġfkk:0.0024,"@dynamic:0.0600;Ġcitiz:0.0461;intÃ©:0.0321;""urls:0.0306;""struct:0.0287"
<|reserved_special_token_0|>,reserved_special,9,7,91,|,29,layer_36,@dynamic,0.022589,151520,151670,ĠDecompiled,0.569962,132873,133955,@dynamic:0.0226;Ġfkk:0.0061;.myapplication:0.0060;iÃ©ndo:0.0058;æ¸¸æĪıéĩĮçļĦ:0.0044,ĠDecompiled:0.5700;@dynamic:0.0389;Ġcitiz:0.0210;ä¸Ģèĩ´å¥½è¯Ħ:0.0113;ĠÃ©quipÃ©:0.0091
<|reserved_special_token_0|>,reserved_special,9,7,91,|,29,layer_44,háº¿,0.013758,149081,150479,háº¿,0.055484,117858,126990,háº¿:0.0138;.myapplication:0.0113;/Dk:0.0055;è¸¯:0.0045;à¸ªà¸²à¸¡à¸²à¸£:0.0043,háº¿:0.0555;à¸ªà¸²à¸¡à¸²à¸£:0.0329;âĹĬ:0.0175;BBBB:0.0166;ä¸Ģèĩ´å¥½è¯Ħ:0.0148
<|reserved_special_token_0|>,reserved_special,9,7,91,|,29,layer_53,aveled,0.067011,9181,18111,háº¿,0.130105,87794,107326,aveled:0.0670;anter:0.0112;AreaView:0.0095;háº¿:0.0052;Ġvmax:0.0046,háº¿:0.1301;çĹ¼:0.1229;åı¹äºĨ:0.0476;è¯·çĤ¹åĩ»:0.0303;AreaView:0.0268
<|reserved_special_token_0|>,reserved_special,9,7,91,|,29,layer_62,Ġ=,0.38215,1749,1658,è®°èĢħäºĨè§£,0.472444,63480,50831,Ġ=:0.3822;Ġ:0.0652;è®°èĢħäºĨè§£:0.0418;cate:0.0300;ĠLauderdale:0.0230,è®°èĢħäºĨè§£:0.4724;æĴº:0.0242;çĽ¸åħ³æĸ°éĹ»:0.0226;Ġ-------------------------------------------------------------------------:0.0185;æĸĩåĮĸä¼łåªĴ:0.0137
<|reserved_special_token_0|>,reserved_special,9,7,91,|,29,layer_71,Ġ,0.986627,143,2,>,0.101042,17797,1,"Ġ:0.9866;>:0.0133;,:0.0000;1:0.0000;Ġ=:0.0000",>:0.1010;Ġprompt:0.0417;Ġ<|:0.0271;Ġ============================================================================Ċ:0.0120;ĠdÃ©co:0.0112
<|reserved_special_token_0|>,reserved_special,9,7,91,|,29,layer_79,",",1.0,176,8,>,0.982219,712,1,",:1.0000;Ġ:0.0000;Ġ(:0.0000;.:0.0000;Ċ:0.0000",>:0.9822;>Ċ:0.0147;>ĊĊ:0.0015;><:0.0004;>\:0.0002
<|reserved_special_token_0|>,reserved_special,9,7,91,|,29,layer_80,",",1.0,156,15,>,0.711451,192,1,",:1.0000;Ġ:0.0000;.:0.0000;Ġ(:0.0000;$:0.0000",">:0.7115;>Ċ:0.0911;>"":0.0219;><:0.0219;>\:0.0172"
<|reserved_special_token_0|>,reserved_special,9,7,91,|,29,final_logits,>,0.711456,190,1,,,,,">:0.7115;>Ċ:0.0905;>"":0.0215;><:0.0215;>\:0.0178",
<|reserved_special_token_0|>,reserved_special,9,8,29,>,,emb,'}}>,7e-06,147798,,(strtolower,0.072901,147278,,"'}}>:0.0000;(strtolower:0.0000;=""../../../:0.0000;gnore:0.0000;umont:0.0000","(strtolower:0.0729;'}}>:0.0645;gnore:0.0151;=""../../../:0.0121;ilitating:0.0082"
<|reserved_special_token_0|>,reserved_special,9,8,29,>,,layer_1,ãĤĤå¤ļãģı,8e-06,110269,,ãĤĤå¤ļãģı,0.685409,69703,,ãĤĤå¤ļãģı:0.0000;ĠÙħØ¹Ø¸Ùħ:0.0000;æĻ®éģįåŃĺåľ¨:0.0000;éĥ½æľīèĩªå·±:0.0000;åŁºæľ¬ä¸Ĭéĥ½:0.0000,ãĤĤå¤ļãģı:0.6854;ĠÙħØ¹Ø¸Ùħ:0.1536;æĻ®éģįåŃĺåľ¨:0.0926;éĥ½æľīèĩªå·±:0.0216;åŁºæľ¬ä¸Ĭéĥ½:0.0060
<|reserved_special_token_0|>,reserved_special,9,8,29,>,,layer_2,-Semit,9e-06,151682,,ãĤĤå¤ļãģı,0.787512,100644,,-Semit:0.0000;æľīæľŁå¾Ĵ:0.0000;ä½ıæĪ¿åħ¬ç§¯:0.0000;ãĤ¿ãĤ¤ãĥĪ:0.0000;ãĤĤå¤ļãģı:0.0000,ãĤĤå¤ļãģı:0.7875;ĠÙħØ¹Ø¸Ùħ:0.0647;æĻ®éģįåŃĺåľ¨:0.0520;ä¸ºæĬĵ:0.0101;éĥ½æľīèĩªå·±:0.0097
<|reserved_special_token_0|>,reserved_special,9,8,29,>,,layer_9,Ġ)ĊĊĊĊĊĊĊĊ,4e-05,151988,,Ð¾Ð¾ÑĢÑĥÐ¶,0.034587,151850,,Ġ)ĊĊĊĊĊĊĊĊ:0.0000;-Semit:0.0000;iÃ©ndo:0.0000;ãģ®ãģ§ãģ¯ãģªãģĦ:0.0000;æľīæľŁå¾Ĵ:0.0000,"Ð¾Ð¾ÑĢÑĥÐ¶:0.0346;"",__:0.0331;Ð±Ð»Ð°Ð³Ð¾:0.0323;ãģĮå§ĭãģ¾:0.0150;ãĤĤå¤ļãģı:0.0144"
